Unnamed: 0,n_startpop_5564,n_startpop_6574,n_startpop_7584,n_startpop_85p,n_startpop_all,n_startpop_blk,n_startpop_college,n_startpop_f,n_startpop_his,n_startpop_his_f,n_startpop_hsless,n_startpop_m,n_startpop_wht,p_cogstate1_5564,p_cogstate1_6574,p_cogstate1_7584,p_cogstate1_85p,p_cogstate1_all,p_cogstate1_blk,p_cogstate1_college,p_cogstate1_f,p_cogstate1_his,p_cogstate1_his_f,p_cogstate1_hsless,p_cogstate1_m,p_cogstate1_wht,n_cogstate1_5564,n_cogstate1_6574,n_cogstate1_7584,n_cogstate1_85p,n_cogstate1_all,n_cogstate1_blk,n_cogstate1_college,n_cogstate1_f,n_cogstate1_his,n_cogstate1_his_f,n_cogstate1_hsless,n_cogstate1_m,n_cogstate1_wht,p_cogstate2_5564,p_cogstate2_6574,p_cogstate2_7584,p_cogstate2_85p,p_cogstate2_all,p_cogstate2_blk,p_cogstate2_college,p_cogstate2_f,p_cogstate2_his,p_cogstate2_his_f,p_cogstate2_hsless,p_cogstate2_m,p_cogstate2_wht,n_cogstate2_5564,n_cogstate2_6574,n_cogstate2_7584,n_cogstate2_85p,n_cogstate2_all,n_cogstate2_blk,n_cogstate2_college,n_cogstate2_f,n_cogstate2_his,n_cogstate2_his_f,n_cogstate2_hsless,n_cogstate2_m,n_cogstate2_wht,n_nhmliv_dem_5564,n_nhmliv_dem_6574,n_nhmliv_dem_7584,n_nhmliv_dem_85p,n_nhmliv_dem_all,n_nhmliv_dem_blk,n_nhmliv_dem_college,n_nhmliv_dem_f,n_nhmliv_dem_his,n_nhmliv_dem_his_f,n_nhmliv_dem_hsless,n_nhmliv_dem_m,n_nhmliv_dem_wht,p_nhmliv_dem_5564,p_nhmliv_dem_6574,p_nhmliv_dem_7584,p_nhmliv_dem_85p,p_nhmliv_dem_all,p_nhmliv_dem_blk,p_nhmliv_dem_college,p_nhmliv_dem_f,p_nhmliv_dem_his,p_nhmliv_dem_his_f,p_nhmliv_dem_hsless,p_nhmliv_dem_m,p_nhmliv_dem_wht,helphoursyr_dem_5564,helphoursyr_dem_6574,helphoursyr_dem_7584,helphoursyr_dem_85p,helphoursyr_dem_all,helphoursyr_dem_blk,helphoursyr_dem_college,helphoursyr_dem_f,helphoursyr_dem_his,helphoursyr_dem_his_f,helphoursyr_dem_hsless,helphoursyr_dem_m,helphoursyr_dem_wht,t_totmd_dem_5564,t_totmd_dem_6574,t_totmd_dem_7584,t_totmd_dem_85p,t_totmd_dem_all,t_totmd_dem_blk,t_totmd_dem_college,t_totmd_dem_f,t_totmd_dem_his,t_totmd_dem_hsless,t_totmd_dem_m,t_totmd_dem_wht,t_mcare_dem_5564,t_mcare_dem_6574,t_mcare_dem_7584,t_mcare_dem_85p,t_mcare_dem_all,t_mcare_dem_blk,t_mcare_dem_college,t_mcare_dem_f,t_mcare_dem_his,t_mcare_dem_hsless,t_mcare_dem_m,t_mcare_dem_wht,t_caidmd_dem_5564,t_caidmd_dem_6574,t_caidmd_dem_7584,t_caidmd_dem_85p,t_caidmd_dem_all,t_caidmd_dem_blk,t_caidmd_dem_college,t_caidmd_dem_f,t_caidmd_dem_his,t_caidmd_dem_hsless,t_caidmd_dem_m,t_caidmd_dem_wht,t_oopmd_dem_5564,t_oopmd_dem_6574,t_oopmd_dem_7584,t_oopmd_dem_85p,t_oopmd_dem_all,t_oopmd_dem_blk,t_oopmd_dem_college,t_oopmd_dem_f,t_oopmd_dem_his,t_oopmd_dem_hsless,t_oopmd_dem_m,t_oopmd_dem_wht,t_qalys_dem_5564,t_qalys_dem_6574,t_qalys_dem_7584,t_qalys_dem_85p,t_qalys_dem_all,t_qalys_dem_blk,t_qalys_dem_college,t_qalys_dem_f,t_qalys_dem_his,t_qalys_dem_hsless,t_qalys_dem_m,t_qalys_dem_wht,t_est_helperct_dem_5564,t_est_helperct_dem_6574,t_est_helperct_dem_7584,t_est_helperct_dem_85p,t_est_helperct_dem_all,t_est_helperct_dem_blk,t_est_helperct_dem_college,t_est_helperct_dem_f,t_est_helperct_dem_his,t_est_helperct_dem_hsless,t_est_helperct_dem_m,t_est_helperct_dem_wht
22.year_inc,3474738.0,-2017467.4,7061310.7,9810029.6,22232092.3,4018291.0,12563606.7,11634120.9,12395646.9,6086057.7,4901849.1,10597971.4,5818154.5,0.00131,0.007509999999999999,0.0119,-0.00839,0.0216,0.0222,0.0285,0.0214,0.0254,0.0209,-0.007509999999999999,0.0217,0.0165,94580.8,218233.4,985347.5,2971723.8,4336903.8,774842.9,2803896.8,2322212.1,1637831.8,811218.6,564014.9,2014691.7,1924229.0,0.0128,0.0129,0.0102,0.0019,0.0243,0.0112,0.0308,0.023,0.0115,0.00725,0.0063100000000000005,0.0258,0.0181,860136.9,230127.3,1837789.4,3113401.3,6601140.3,1109467.7,3831227.5,3334705.3,3015769.7,1415801.0,1532075.8,3266435.0,2475903.0,-678.9,-61.84,53627.3,684828.0,737859.7,124106.3,600075.0,435445.9,123182.5,70238.1,-12762.0,302413.7,490570.9,-0.0039,-0.0038,0.00248,-0.00172,0.0199,0.029,0.05,0.0147,0.0122,0.0122,-0.0271,0.0278,0.0331,59118670.8,248652544.2,1650460000.0,5440060000.0,26192500000.0,1344000000.0,5006510000.0,3985830000.0,2878220000.0,1474650000.0,932971900.9,3433420000.0,3197020000.0,576131054.5,4445010000.0,24244100000.0,93402800000.0,123143000000.0,22938700000.0,85805200000.0,67285300000.0,39178600000.0,10640500000.0,55858000000.0,61026000000.0,14042772.7,1756990000.0,13444900000.0,45948000000.0,61195000000.0,12631900000.0,42416700000.0,32721400000.0,20843400000.0,5413440000.0,28473600000.0,27719700000.0,255568349.7,1811850000.0,4200770000.0,19402600000.0,25838000000.0,5325620000.0,16135000000.0,15621900000.0,9566230000.0,3033940000.0,10216100000.0,10946100000.0,58846183.4,845083462.8,4184810000.0,22023600000.0,27160400000.0,4447000000.0,20073100000.0,15790700000.0,7173490000.0,1577620000.0,11369700000.0,15539900000.0,8084160000.0,24658400000.0,76305300000.0,167853000000.0,282515000000.0,49724900000.0,175381000000.0,144084000000.0,116079000000.0,48417800000.0,138431000000.0,116711000000.0,52914.1,164995.1,1046315.8,4272562.0,5567623.5,910422.4,3904814.6,3217843.4,1879463.9,487022.0,2349780.1,2777737.2
24.year_inc,4605967.9,-1168833.5,6554018.7,10405416.8,23955560.3,4346671.1,13095233.5,12425777.6,13702559.8,6714498.2,5566819.8,11529782.7,5906329.3,0.00156,0.0069299999999999995,0.0142,0.00248,0.0236,0.0232,0.0307,0.0238,0.0268,0.0223,-0.0066099999999999996,0.0235,0.0185,119262.6,224960.3,1002148.6,3364827.4,4773697.2,831458.3,3024411.9,2572917.4,1810666.0,898727.1,673276.8,2200779.8,2131573.0,0.0146,0.0133,0.0118,-0.00229,0.0246,0.011,0.0299,0.0239,0.0119,0.009559999999999999,0.007659999999999999,0.0254,0.0174,1046851.3,353157.4,1769240.3,3221499.4,6921159.1,1183423.2,3817649.5,3529984.8,3323887.8,1590932.4,1754049.1,3391174.3,2413848.1,2806.3,-827.8,44388.6,807385.9,853448.4,131220.2,690275.8,511414.0,142844.3,77662.8,-3858.4,342034.4,579383.9,0.0018899999999999998,-0.00425,-0.000898,0.00313,0.0246,0.0293,0.0602,0.0205,0.0151,0.0127,-0.027,0.0317,0.0413,103406585.2,241331573.3,1746900000.0,6178320000.0,29919800000.0,1408040000.0,5299810000.0,4606130000.0,3413420000.0,1817590000.0,1248420000.0,3686230000.0,3470900000.0,849144407.4,4589560000.0,23999000000.0,106575000000.0,136447000000.0,24630700000.0,93840800000.0,75935900000.0,43388200000.0,13385000000.0,60511000000.0,68427900000.0,21472019.9,1796940000.0,13303900000.0,51987400000.0,67128700000.0,13445300000.0,45576600000.0,36819600000.0,23036100000.0,7000570000.0,30309100000.0,30647400000.0,278330514.2,1874960000.0,4529340000.0,23509700000.0,30402900000.0,5673070000.0,18860000000.0,18738800000.0,10751800000.0,4019190000.0,11664100000.0,13978100000.0,88221738.9,872139686.5,4082760000.0,25305800000.0,30393100000.0,4800340000.0,22369700000.0,17906900000.0,7955150000.0,2013680000.0,12486200000.0,17637600000.0,9752900000.0,24363200000.0,75916000000.0,189342000000.0,304223000000.0,52736700000.0,186491000000.0,154081000000.0,124457000000.0,54293200000.0,150142000000.0,127030000000.0,76639.6,175600.3,1116527.7,4867769.2,6273375.9,979340.9,4236693.0,3704956.0,2205327.7,671651.5,2568419.9,3088707.3
26.year_inc,5478348.4,-94994.2,6078458.6,10829649.4,25746178.1,4677907.5,13651395.9,13225899.7,15038460.3,7366095.7,6240085.4,12520278.5,6029810.4,0.0017399999999999998,0.00677,0.0162,0.00771,0.0247,0.0235,0.0312,0.0249,0.0297,0.0241,-0.0038299999999999996,0.0246,0.0187,138065.7,254126.1,1010398.3,3604531.7,5068956.0,875240.1,3107360.1,2719340.8,2033227.5,995914.4,823122.5,2349615.2,2160488.5,0.0161,0.0147,0.0145,-0.00078,0.0259,0.0108,0.0301,0.0254,0.0141,0.0121,0.008409999999999999,0.0264,0.0175,1201732.8,544951.5,1737351.5,3383572.5,7398820.9,1258103.7,3898550.2,3771097.3,3699045.7,1778406.7,1968753.2,3627723.6,2441671.6,1985.0,-4921.8,39068.9,920909.5,956760.1,156274.6,768504.8,598513.8,152831.1,83126.7,1748.1,358246.4,647654.5,-0.000185,-0.00793,-0.00242,0.0118,0.0298,0.0385,0.0723,0.0301,0.0135,0.012,-0.0292,0.0316,0.0514,131486701.1,289478493.3,1750610000.0,6747910000.0,33804100000.0,1539980000.0,5467870000.0,4986780000.0,3844950000.0,2065110000.0,1554630000.0,3971810000.0,3573660000.0,1043720000.0,5316790000.0,24179300000.0,115812000000.0,146793000000.0,26290900000.0,98097100000.0,81419400000.0,48999600000.0,17117200000.0,65373800000.0,71502800000.0,95840579.8,2247110000.0,13509100000.0,55894300000.0,71775100000.0,14125400000.0,46958300000.0,38595000000.0,26427200000.0,9330240000.0,33180000000.0,31222500000.0,380866573.5,1756870000.0,4281390000.0,27073000000.0,33619800000.0,6523080000.0,20654100000.0,20993700000.0,11542400000.0,4616620000.0,12626100000.0,15554300000.0,105871439.2,974563703.2,4025300000.0,27801100000.0,32951800000.0,5271980000.0,23716100000.0,19624400000.0,8890060000.0,2623980000.0,13327500000.0,18789800000.0,10748200000.0,26195300000.0,75870400000.0,200946000000.0,318881000000.0,54601200000.0,189309000000.0,161379000000.0,137597000000.0,63105900000.0,157502000000.0,126682000000.0,91151.2,201615.5,1103872.8,5335224.1,6776377.3,1075128.5,4494918.6,3990531.4,2464091.8,806111.9,2785846.0,3237157.1
ivparm1,2.4199999999999997e-07,6.9e-07,3.2100000000000003e-07,1.08e-06,6.35e-06,-3.95e-07,1.48e-06,-1.16e-06,5.91e-07,-2.4e-07,4.1699999999999996e-08,4.2299999999999996e-07,-1.23e-06,3.15e-17,5.54e-16,1.6399999999999998e-15,-9.369999999999998e-16,9.369999999999998e-16,1.68e-15,2.82e-16,3.5e-15,3.2299999999999996e-15,-1.87e-15,-6.1700000000000005e-15,1.45e-15,8.710000000000001e-16,-2.26e-09,-2.08e-08,1.33e-07,3.5700000000000003e-07,5.76e-07,4.5199999999999994e-08,1.14e-07,8.08e-08,4.54e-09,-1.18e-09,-2.8700000000000002e-08,1.66e-07,-6.73e-08,-7.76e-17,2.48e-15,8.230000000000001e-16,7.83e-15,2.2199999999999998e-15,-3.2e-15,3.7200000000000005e-15,2.21e-15,3.97e-15,1.1199999999999999e-15,9.8e-15,4.64e-15,-2.05e-15,1.44e-07,-7.24e-08,7.53e-08,5e-08,3.27e-07,9.28e-08,4.38e-07,-2.95e-07,3.7e-07,2.0099999999999998e-08,1.41e-07,4.970000000000001e-07,2.94e-08,4.17e-11,2.1399999999999998e-10,2.0300000000000002e-09,2.5499999999999997e-08,8.43e-08,5.47e-09,2.97e-08,8.45e-09,-4.65e-09,4.5799999999999995e-09,-3.15e-10,7.3199999999999995e-09,2.94e-08,-7.390000000000002e-17,-2.52e-16,1.0699999999999998e-15,-4.55e-15,-2.89e-15,1.6899999999999999e-15,6.26e-16,8.53e-16,2.8300000000000002e-15,-8.67e-16,-1.6600000000000002e-15,2.51e-16,6.23e-15,503661.8,272389.0,913955.9,-919004.5,0.00302,705484.4,1237110.7,-586809.9,-214033.1,-116529.7,-671155.3,1333640.3,255379.1,52184420.7,102341916.1,149819705.0,127935185.1,442494505.9,112114403.0,114115841.8,199396671.3,99917583.7,176379864.0,243097834.6,230462519.1,5957237.7,67052391.4,104404560.3,93373211.2,270847417.2,68485459.2,70848916.2,119243588.0,62500080.7,106175369.4,151603829.2,139861877.3,4411865.4,20120105.7,29658452.9,24707090.3,79376896.0,24298684.0,7412855.0,51209983.2,31335678.3,47937533.9,28166912.8,23742533.7,5356294.0,4415599.1,7590383.2,6532681.1,25057473.0,7407145.2,6556033.6,10611745.8,4955343.0,10382825.3,14445727.1,12694984.7,-75180553.6,-123320099.5,-161664402.5,-112763789.8,-490194034.4,-113131948.9,-120116000.9,-237472796.6,-127282737.6,-201925401.2,-252721237.8,-249779347.9,948.2,2280.1,753.1,147.4,4128.8,651.5,526.3,730.6,2951.0,3551.1,3398.1,526.3
2.year_inc#c.ivparm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.year_inc#c.ivparm1,-1.131,-1.2409999999999999,-0.35,-0.006790000000000001,-2.728,-0.358,-1.2690000000000001,-2.01,-0.6779999999999999,-0.672,-0.537,-0.7190000000000001,-1.6909999999999998,-9.99e-10,0.00014199999999999998,0.000153,0.00041500000000000006,0.000102,0.00013700000000000002,7.670000000000001e-05,7.03e-05,0.00015900000000000002,0.000128,0.00020899999999999998,0.000138,8.7e-05,-0.0522,5459.8,3715.9,3934.9,13110.5,1899.0,5798.0,4810.2,2784.3,1165.0,3052.1,8300.3,8427.2,-2.48e-09,0.000248,0.00029,-0.000123,0.000121,8.99e-05,0.000123,0.000149,0.000105,0.000124,8.640000000000001e-05,8.9e-05,0.000128,-0.196,9611.0,7099.3,-1173.9,15536.2,1258.4,9284.3,10192.7,1840.7,1133.3,1256.7,5343.5,12437.1,188.9,-0.0047799999999999995,-0.00237,825.5,1014.4,237.0,349.3,738.2,62.79,62.79,298.5,276.2,714.6,0.000453,-0.000117,-7.08e-05,-1.04e-05,-7.709999999999999e-05,6.73e-05,-0.00013700000000000002,1.64e-05,-7.730000000000001e-05,-3.26e-05,1.41e-07,-0.000145,-0.000132,-88964.9,3856627.5,5668334.6,15347300.9,-0.00324,4503815.5,7764111.3,11412410.7,4762814.2,3697377.2,6103046.8,13387501.5,15533282.4,32699285.1,194584701.1,255938233.7,291495988.6,778768128.0,131417061.5,273839727.5,374604137.5,198297358.0,245481991.3,404163990.5,449053708.5,-2417004.8,94307264.9,176251551.2,212470731.7,480610244.7,77492396.9,164378346.9,242413266.5,127760845.0,153700937.8,238196978.2,275357002.8,1857980.7,17354340.6,1655528.7,33819231.8,54702830.2,7819783.7,15492525.2,34514836.2,21804647.4,24014634.8,20187994.1,25078399.2,3854373.7,33819110.7,26554182.5,29908300.3,94606818.0,15332393.7,38462363.0,39743598.6,20523130.4,24567310.1,54863219.4,58751293.9,-91159670.9,445507849.8,53130915.0,37776293.0,440515246.7,-8068198.0,323333993.2,-2454276.4,81453142.9,10126919.1,442969523.2,367130301.8,29.07,1561.9,5961.5,5460.9,13013.4,2251.8,5430.3,6904.4,321.5,1611.0,6109.1,10440.1
6.year_inc#c.ivparm1,-3953.9,-9128.9,-11677.5,-6083.5,-30843.7,-2151.2,-15650.3,-12196.9,-5169.3,-2731.1,-3484.4,-18646.8,-23523.2,1.07e-06,0.000267,0.0005099999999999999,0.0008470000000000001,0.000236,0.000288,0.000204,0.000193,0.00029,0.000264,0.00032900000000000003,0.000286,0.000218,-0.14400000000000002,10181.0,12342.4,6588.7,29112.0,3872.9,15199.2,12705.3,5004.3,2320.9,4389.1,16406.6,20234.9,-4.45e-06,0.000646,0.0005690000000000001,4.98e-05,0.0003,0.00037999999999999997,0.000339,0.000336,0.00034700000000000003,0.00046399999999999995,0.00021400000000000002,0.000258,0.000278,-514.8,24101.6,12454.3,-1346.8,34694.3,4921.6,24534.6,21710.4,5355.8,3909.8,2197.7,12983.9,24416.9,-0.0038,126.1,1411.6,2549.2,4086.9,569.8,1830.4,1877.0,571.4,431.2,693.6,2209.9,2945.7,-5.8e-09,4.91e-05,0.00041600000000000003,0.000319,8.77e-05,0.000192,-2.7600000000000003e-05,8.71e-06,0.000217,0.00035,9.63e-05,0.000225,-5.03e-05,2017583.2,15117218.2,16151037.2,19165215.0,4940958.0,8119951.7,25017757.9,28227931.1,10817817.4,7176127.4,9792144.4,24229688.6,33519850.6,78199092.5,486076077.1,663959719.2,606655849.1,1833770000.0,340006789.5,760238366.3,977801164.3,363408209.6,494305381.3,855967086.1,1130350000.0,-1241260.3,274120528.7,427527590.4,404578215.9,1104930000.0,210071500.2,426114219.6,634761339.0,215077636.8,312882008.5,470163719.2,679775921.1,6714992.6,76499798.3,31660026.4,99478917.2,214474328.1,35389853.1,129924253.1,148649840.0,64751484.7,77167528.1,65824488.1,114332990.4,9000377.5,67807221.3,77074972.8,85045351.9,238820367.7,39564615.8,123469209.2,114690176.0,39016213.3,46038398.4,124130191.8,160239538.6,-189396263.1,527688803.6,650940165.4,4135683.2,995323785.4,-90229335.0,881891063.9,237915751.1,72959589.1,-174730483.9,757408034.3,1012590000.0,-26.54,8780.3,14363.8,8942.5,32451.1,6187.3,14615.7,17787.4,3885.1,4028.1,14663.8,22378.8
8.year_inc#c.ivparm1,-10957.8,-31950.9,-33206.6,-21353.3,-97468.6,-9340.6,-47206.7,-46682.7,-14011.3,-7951.5,-13950.8,-50785.9,-74116.8,-1.86e-06,0.000522,0.000679,0.0008869999999999999,0.00033,0.0007059999999999999,0.00022799999999999999,0.00031600000000000004,0.000534,0.000628,0.001,0.000344,0.000231,-191.9,19130.3,15900.3,3427.9,38266.7,9339.8,16242.2,19705.1,9511.8,5811.2,13343.8,18561.6,19415.1,-9.6e-06,0.001,0.00109,0.0009710000000000001,0.000559,0.00031600000000000004,0.0006309999999999999,0.000534,0.000596,0.00045999999999999996,-3.6099999999999997e-05,0.000589,0.000585,-1342.3,34460.8,22969.1,3942.2,60029.8,2425.7,44574.9,31183.2,8800.0,2997.5,-4612.0,28846.6,48804.1,226.1,390.1,2637.4,4388.9,7642.4,2146.0,2604.2,3920.4,365.0,151.7,2386.6,3722.0,5131.5,0.000552,0.000118,0.0007570000000000001,0.0011,0.000411,0.0009539999999999999,0.000207,0.00028399999999999996,-9.58e-05,-0.000174,0.00048300000000000003,0.000615,0.00047699999999999994,367589.1,9283368.4,39199934.6,14444117.4,18630821.7,15339871.6,31857906.7,25302484.4,14556317.7,10382247.4,25039432.6,37985465.3,33391760.4,99404908.7,906413408.6,1071990000.0,870013884.9,2953350000.0,685250864.8,1162370000.0,1504480000.0,687270423.3,948846388.6,1448860000.0,1580820000.0,1085704.0,484487322.0,707911694.7,580715308.6,1774140000.0,395647253.0,723806884.1,910932402.5,413676285.0,534866669.3,863207610.2,964816474.6,9207063.3,116224705.2,79058552.8,193734256.9,398089121.5,120140692.6,136134997.3,224112911.5,94012985.1,167508655.6,173976210.0,183935443.8,11083993.2,129716717.8,116268582.5,107257554.8,364990459.9,95391167.4,143600415.0,191384657.6,76538872.9,118777444.1,173605802.3,193060419.6,-253152319.1,895554111.9,191581695.6,-761858319.3,62889226.5,65434556.4,413361414.2,-149614099.7,54465653.8,84052215.2,212503326.2,-57010983.7,1433.3,15089.5,20074.2,14125.7,50722.7,11261.8,20297.0,33592.3,10621.9,14211.1,17130.4,28839.0
10.year_inc#c.ivparm1,-15346.5,-57832.0,-66946.4,-46646.6,-186771.4,-21064.7,-96189.7,-86029.2,-29725.8,-13633.7,-24264.3,-100742.2,-135980.9,-8.14e-06,0.000589,0.00115,0.0016899999999999999,0.00048499999999999997,0.0009310000000000001,0.00033,0.0005070000000000001,0.0008449999999999999,0.0009199999999999999,0.00133,0.000458,0.00033999999999999997,-485.5,20468.2,27268.2,7143.7,54394.6,11646.1,22729.7,31224.4,15419.9,8832.3,17605.5,23170.2,27328.6,-6e-06,0.00168,0.0016899999999999999,0.000539,0.0008,0.000746,0.000891,0.0007019999999999999,0.000609,0.0009550000000000001,0.000205,0.000915,0.00085,-1622.5,56277.4,33773.2,-8245.8,80182.3,6191.2,60492.8,38066.8,6178.3,7381.6,-3832.8,42115.5,67812.9,0.0019,235.4,1353.9,3825.5,5414.8,2309.4,2130.8,1602.7,1296.4,364.0,1258.8,3812.1,1809.0,2.85e-06,-8.89e-05,1.8100000000000003e-05,0.000608,-0.000151,0.000848,-0.000308,-0.000656,0.00026000000000000003,-0.00014199999999999998,-0.000184,0.00047599999999999997,-0.000579,1536114.6,342298.0,44460291.0,32069160.5,40173125.2,19773968.5,38294833.0,28200907.6,8747425.6,11283553.6,20105309.6,50331863.8,50011377.2,123665799.0,1021920000.0,1496950000.0,1248690000.0,3891940000.0,883534544.4,1475680000.0,2003500000.0,1033460000.0,1298830000.0,1888440000.0,1974950000.0,6562879.0,645648466.0,975574989.8,846287026.7,2474010000.0,540478361.2,933732338.0,1332550000.0,646531816.4,849064521.3,1141470000.0,1287000000.0,2276874.1,117209986.8,126419725.7,231034397.6,477299184.9,164899371.3,158504455.2,204306922.2,178253282.3,206104056.8,272992262.7,134146531.3,14637199.7,120609058.9,170479093.3,138672361.7,444503057.4,109072246.0,173602582.4,213683517.6,120449365.0,135606351.0,230819539.8,214981446.5,-284442432.9,1174220000.0,914988897.4,-995826459.6,810219346.2,39127397.6,640502869.1,456407868.2,371180617.9,259672015.2,353811478.1,399911330.7,483.5,12448.2,23707.3,10121.6,46760.6,11100.1,20995.9,35232.1,15391.4,8790.3,11528.4,20269.0
12.year_inc#c.ivparm1,-23797.9,-86792.9,-128810.9,-86873.7,-326275.4,-38009.0,-171436.1,-148865.1,-53489.4,-21971.2,-43775.0,-177410.3,-234776.9,-1.9e-05,0.000807,0.0018899999999999998,0.00263,0.000734,0.00146,0.000512,0.000695,0.000976,0.00112,0.00147,0.000776,0.00057,-1008.8,27434.8,44287.8,9654.5,80368.3,18012.1,34343.0,41341.4,17058.1,10754.0,17794.0,39026.9,45298.1,-0.000118,0.00176,0.00203,5.88e-05,0.00075,0.00027,0.000863,0.000538,0.0010199999999999999,0.00126,0.0005549999999999999,0.000997,0.000766,-6808.9,54974.4,31339.6,-26340.2,53164.8,-4888.9,50250.1,17391.2,10681.4,9647.2,-3768.8,35773.6,47372.4,-0.00187,506.4,2720.2,9645.8,12872.4,2477.5,5613.0,7637.1,1696.6,2369.0,2745.3,5235.3,8698.2,3.09e-05,0.00011399999999999999,0.000207,0.0018399999999999998,0.000359,0.000534,0.00029,0.000323,0.00032,0.00151,0.000566,0.000434,0.00027,-1596037.0,35647236.2,77129539.0,4152271.3,73587374.8,36701674.8,56647585.7,55135742.5,22485902.5,5755990.3,33840730.7,60483734.2,56431899.4,131709542.8,1299360000.0,2211440000.0,1843070000.0,5485710000.0,1222620000.0,2218090000.0,2858500000.0,1231450000.0,1392500000.0,2627210000.0,3031640000.0,5050404.6,743167463.9,1469510000.0,1176060000.0,3393720000.0,776031392.8,1328880000.0,1775070000.0,758595868.9,863096341.7,1618650000.0,1859100000.0,-7394689.7,121091100.4,131410919.8,242426520.1,487427324.0,138813434.2,163231234.7,315291683.9,190087887.2,166624657.8,172135640.1,158526002.6,15856511.7,169655822.0,239991237.8,228640064.7,654181554.8,143348548.5,291083672.9,355445455.8,138281236.4,146396981.9,298736099.0,372551769.9,-382359111.4,1530060000.0,1530250000.0,-1701170000.0,976824003.8,78734210.0,350410848.2,106366575.7,155085246.0,-156731271.5,870457428.1,743004547.8,1425.8,26147.6,58135.8,21495.6,107204.9,18137.4,43326.2,56298.7,18173.9,30112.3,50906.2,70893.5
14.year_inc#c.ivparm1,-20962.2,-108681.6,-192174.5,-146387.0,-468205.2,-60013.2,-248484.7,-215955.7,-74333.9,-32954.9,-57818.1,-252249.6,-333858.1,-1.4099999999999999e-05,0.001,0.00238,0.00324,0.000867,0.0016600000000000002,0.000559,0.0008179999999999999,0.00161,0.00176,0.0019,0.0009220000000000001,0.000572,-798.3,33148.0,53499.8,4571.9,90421.4,19121.9,34726.0,46272.0,31149.9,18073.2,23792.6,44149.4,40149.6,-0.00014,0.00231,0.0024100000000000002,0.000736,0.0009369999999999999,0.000354,0.000976,0.0006519999999999999,0.00115,0.000787,0.000857,0.0012699999999999999,0.000982,-7508.4,70393.3,29819.1,-34716.7,57987.4,-8821.0,50667.8,16069.3,10219.2,2234.2,-2771.9,41918.0,56589.1,-7.140000000000001e-05,285.3,2730.1,6619.2,9634.7,1481.9,6123.6,4345.5,2044.2,2010.6,1635.0,5289.2,6108.5,2.51e-05,-0.000146,-4.11e-05,0.00134,-0.000196,-0.00016299999999999998,0.000384,-0.000529,0.000124,0.00066,-0.000197,0.000335,-0.00014199999999999998,-1698216.1,26991497.0,106509287.6,19741650.1,125097029.8,46285552.6,77834238.9,75961074.5,55381566.1,26492294.5,39486220.6,75616483.5,49910439.3,131055690.3,1642720000.0,2743510000.0,2071580000.0,6594220000.0,1446100000.0,2543790000.0,3337000000.0,1960110000.0,1884440000.0,3257220000.0,3188000000.0,8090316.1,950333109.7,1772670000.0,1444140000.0,4175290000.0,925799033.4,1587290000.0,2235920000.0,1214670000.0,1178600000.0,1939360000.0,2034820000.0,5177024.9,249584845.1,284531858.0,241605380.0,780847996.5,135205579.2,221184507.3,321947064.9,346485744.4,322133953.7,458900931.5,299156672.8,14881844.1,212777037.3,305782238.2,209709139.9,743734750.3,163343342.2,299969601.4,353189110.0,213673186.4,201419594.8,390545640.3,366718221.6,-393495855.4,1454930000.0,1714420000.0,-2430280000.0,336462320.1,-110367461.2,76360037.7,-249452521.2,429343517.5,-251029677.4,585914841.4,17486263.8,381.5,27939.0,67398.0,25912.9,121631.4,23865.3,52061.0,68064.8,35594.2,27650.2,53566.6,62171.9
