Unnamed: 0,n_startpop_5564,n_startpop_6574,n_startpop_7584,n_startpop_85p,n_startpop_all,n_startpop_blk,n_startpop_college,n_startpop_f,n_startpop_his,n_startpop_his_f,n_startpop_hsless,n_startpop_m,n_startpop_wht,p_cogstate1_5564,p_cogstate1_6574,p_cogstate1_7584,p_cogstate1_85p,p_cogstate1_all,p_cogstate1_blk,p_cogstate1_college,p_cogstate1_f,p_cogstate1_his,p_cogstate1_his_f,p_cogstate1_hsless,p_cogstate1_m,p_cogstate1_wht,n_cogstate1_5564,n_cogstate1_6574,n_cogstate1_7584,n_cogstate1_85p,n_cogstate1_all,n_cogstate1_blk,n_cogstate1_college,n_cogstate1_f,n_cogstate1_his,n_cogstate1_his_f,n_cogstate1_hsless,n_cogstate1_m,n_cogstate1_wht,p_cogstate2_5564,p_cogstate2_6574,p_cogstate2_7584,p_cogstate2_85p,p_cogstate2_all,p_cogstate2_blk,p_cogstate2_college,p_cogstate2_f,p_cogstate2_his,p_cogstate2_his_f,p_cogstate2_hsless,p_cogstate2_m,p_cogstate2_wht,n_cogstate2_5564,n_cogstate2_6574,n_cogstate2_7584,n_cogstate2_85p,n_cogstate2_all,n_cogstate2_blk,n_cogstate2_college,n_cogstate2_f,n_cogstate2_his,n_cogstate2_his_f,n_cogstate2_hsless,n_cogstate2_m,n_cogstate2_wht,n_nhmliv_dem_5564,n_nhmliv_dem_6574,n_nhmliv_dem_7584,n_nhmliv_dem_85p,n_nhmliv_dem_all,n_nhmliv_dem_blk,n_nhmliv_dem_college,n_nhmliv_dem_f,n_nhmliv_dem_his,n_nhmliv_dem_his_f,n_nhmliv_dem_hsless,n_nhmliv_dem_m,n_nhmliv_dem_wht,p_nhmliv_dem_5564,p_nhmliv_dem_6574,p_nhmliv_dem_7584,p_nhmliv_dem_85p,p_nhmliv_dem_all,p_nhmliv_dem_blk,p_nhmliv_dem_college,p_nhmliv_dem_f,p_nhmliv_dem_his,p_nhmliv_dem_his_f,p_nhmliv_dem_hsless,p_nhmliv_dem_m,p_nhmliv_dem_wht,helphoursyr_dem_5564,helphoursyr_dem_6574,helphoursyr_dem_7584,helphoursyr_dem_85p,helphoursyr_dem_all,helphoursyr_dem_blk,helphoursyr_dem_college,helphoursyr_dem_f,helphoursyr_dem_his,helphoursyr_dem_his_f,helphoursyr_dem_hsless,helphoursyr_dem_m,helphoursyr_dem_wht,t_totmd_dem_5564,t_totmd_dem_6574,t_totmd_dem_7584,t_totmd_dem_85p,t_totmd_dem_all,t_totmd_dem_blk,t_totmd_dem_college,t_totmd_dem_f,t_totmd_dem_his,t_totmd_dem_hsless,t_totmd_dem_m,t_totmd_dem_wht,t_mcare_dem_5564,t_mcare_dem_6574,t_mcare_dem_7584,t_mcare_dem_85p,t_mcare_dem_all,t_mcare_dem_blk,t_mcare_dem_college,t_mcare_dem_f,t_mcare_dem_his,t_mcare_dem_hsless,t_mcare_dem_m,t_mcare_dem_wht,t_caidmd_dem_5564,t_caidmd_dem_6574,t_caidmd_dem_7584,t_caidmd_dem_85p,t_caidmd_dem_all,t_caidmd_dem_blk,t_caidmd_dem_college,t_caidmd_dem_f,t_caidmd_dem_his,t_caidmd_dem_hsless,t_caidmd_dem_m,t_caidmd_dem_wht,t_oopmd_dem_5564,t_oopmd_dem_6574,t_oopmd_dem_7584,t_oopmd_dem_85p,t_oopmd_dem_all,t_oopmd_dem_blk,t_oopmd_dem_college,t_oopmd_dem_f,t_oopmd_dem_his,t_oopmd_dem_hsless,t_oopmd_dem_m,t_oopmd_dem_wht,t_qalys_dem_5564,t_qalys_dem_6574,t_qalys_dem_7584,t_qalys_dem_85p,t_qalys_dem_all,t_qalys_dem_blk,t_qalys_dem_college,t_qalys_dem_f,t_qalys_dem_his,t_qalys_dem_hsless,t_qalys_dem_m,t_qalys_dem_wht,t_est_helperct_dem_5564,t_est_helperct_dem_6574,t_est_helperct_dem_7584,t_est_helperct_dem_85p,t_est_helperct_dem_all,t_est_helperct_dem_blk,t_est_helperct_dem_college,t_est_helperct_dem_f,t_est_helperct_dem_his,t_est_helperct_dem_hsless,t_est_helperct_dem_m,t_est_helperct_dem_wht
22.year_inc,3480921.6,-1912542.9,7336504.8,10571747.3,23380112.1,4157075.2,13252280.1,12250441.2,12465745.4,6133793.3,5034717.3,11129670.9,6757291.5,0.00132,0.00907,0.0148,-0.00309,0.0245,0.0263,0.0306,0.0246,0.0295,0.0253,-0.0022199999999999998,0.0244,0.0189,95450.0,277575.6,1099934.2,3309839.9,4849817.9,862814.6,3028766.1,2614249.0,1762230.0,879837.5,684458.1,2235568.9,2224773.3,0.0128,0.0155,0.0143,0.00279,0.0268,0.0125,0.0337,0.0258,0.013,0.0105,0.0067599999999999995,0.0279,0.0212,861356.7,336122.7,2023052.8,3370336.9,7150554.6,1165505.9,4159760.0,3650975.6,3074631.9,1474057.0,1579983.2,3499579.0,2910416.8,-489.7,339.8,65775.5,817634.7,883405.5,142228.6,665639.5,533463.7,140040.3,83050.8,8410.2,349941.8,601136.6,-0.00359,-0.00418,0.00462,0.00717,0.0265,0.0329,0.0553,0.0229,0.0153,0.017,-0.0226,0.0324,0.0421,48670100.6,256109561.7,1719900000.0,5773270000.0,25835100000.0,1376030000.0,5145910000.0,4176060000.0,3031360000.0,1559710000.0,1062520000.0,3643130000.0,3411800000.0,577014579.8,5746890000.0,26475400000.0,103116000000.0,136397000000.0,25254200000.0,91386200000.0,75414400000.0,41794700000.0,13630600000.0,60982200000.0,69347600000.0,-6008481.8,1986950000.0,13418200000.0,46998800000.0,62428000000.0,13147300000.0,42552100000.0,33603000000.0,20887800000.0,5725040000.0,28825000000.0,28392800000.0,232794593.8,2182200000.0,4943000000.0,24191000000.0,31717800000.0,6379730000.0,18369300000.0,19457900000.0,10918100000.0,4793600000.0,12259900000.0,14420000000.0,67812166.7,1155360000.0,4882080000.0,25496500000.0,31650500000.0,5099270000.0,22147200000.0,18571800000.0,8019810000.0,2452420000.0,13078700000.0,18531400000.0,8309250000.0,30936900000.0,91027600000.0,201247000000.0,337128000000.0,58945500000.0,202239000000.0,174149000000.0,128240000000.0,59892400000.0,162979000000.0,149942000000.0,53654.9,199514.0,1159321.0,4702081.4,6145183.6,992779.7,4115686.7,3585672.4,2039423.6,621995.0,2559511.1,3112980.2
24.year_inc,4617437.2,-1081102.3,6877894.1,11288458.8,25261678.0,4500924.4,13870548.6,13137011.5,13790868.6,6778969.5,5725885.3,12124666.6,6969884.9,0.00155,0.00825,0.0178,0.0072,0.0268,0.0276,0.033,0.0271,0.0316,0.0279,4.16e-05,0.0264,0.021,119156.5,276603.7,1140216.8,3742465.7,5340941.1,928263.9,3271452.9,2887515.6,1961653.2,989373.1,828046.8,2453425.5,2451024.0,0.0145,0.0155,0.0156,7.170000000000001e-05,0.0272,0.0118,0.0329,0.0267,0.0133,0.0118,0.007670000000000001,0.0278,0.0208,1046895.7,445841.1,1955214.3,3543284.2,7521645.9,1235096.3,4168712.4,3865646.0,3388634.8,1639970.2,1801274.3,3655999.9,2897914.8,2685.7,503.8,58933.3,965190.6,1027008.7,155127.5,779473.8,620523.7,160948.5,90370.1,16687.3,406485.0,710932.7,0.00168,-0.00404,0.00179,0.0138,0.0325,0.0353,0.0684,0.0293,0.0174,0.0161,-0.0241,0.0385,0.0524,98224841.7,205575571.7,1866890000.0,6505600000.0,29557900000.0,1480810000.0,5434840000.0,4808550000.0,3553630000.0,1930300000.0,1363310000.0,3889990000.0,3664100000.0,836429584.2,5831230000.0,26800500000.0,117731000000.0,151629000000.0,27008700000.0,100407000000.0,84329300000.0,46769200000.0,17132600000.0,67299700000.0,77851100000.0,-17614353.8,2068750000.0,13458000000.0,53346500000.0,68872400000.0,13725400000.0,45703200000.0,37460300000.0,23817300000.0,7998950000.0,31412100000.0,31329700000.0,235100824.1,2301180000.0,5544600000.0,28528200000.0,36821700000.0,6874190000.0,21324000000.0,23028700000.0,12223900000.0,5675080000.0,13792900000.0,17723600000.0,96969904.7,1159810000.0,4910570000.0,29212300000.0,35423500000.0,5543740000.0,24824500000.0,20844600000.0,8833590000.0,2930690000.0,14578900000.0,21046200000.0,9909680000.0,30382800000.0,91418800000.0,227075000000.0,363650000000.0,62314000000.0,215525000000.0,186584000000.0,138399000000.0,67744700000.0,177066000000.0,162937000000.0,72907.8,222096.2,1208538.6,5361383.1,6901844.5,1072128.6,4506586.6,4070133.7,2374892.0,857938.0,2831710.8,3454823.8
26.year_inc,5483185.0,-23643.8,6380088.4,11834343.7,27128689.2,4847308.5,14472225.3,13972447.1,15125170.6,7420780.7,6395362.7,13156242.1,7156210.1,0.00172,0.007890000000000001,0.0205,0.0152,0.0285,0.0283,0.0343,0.0289,0.0341,0.0295,0.0023899999999999998,0.0281,0.0222,137594.5,298876.5,1167391.5,4084100.9,5749797.5,983002.0,3418547.4,3104138.8,2180280.3,1087366.3,972991.5,2645658.7,2586515.2,0.0161,0.0172,0.0177,-0.00144,0.0282,0.0119,0.0329,0.0278,0.0158,0.014,0.00853,0.0285,0.0204,1203799.7,648142.4,1900559.9,3684939.8,7968654.4,1318385.2,4247823.7,4086143.2,3772952.4,1819727.8,2017168.0,3882511.3,2877316.8,1985.0,-3416.9,59837.0,1107502.5,1165626.0,176127.4,877325.0,713658.8,188562.7,105112.9,33419.7,451967.2,800935.9,-0.000166,-0.00728,0.0017,0.0219,0.0387,0.0415,0.0811,0.0372,0.021,0.0202,-0.0226,0.0426,0.0617,127657308.1,289939292.3,1855960000.0,7228500000.0,33486600000.0,1602570000.0,5705690000.0,5266010000.0,4057370000.0,2175810000.0,1701970000.0,4275320000.0,3881390000.0,1063100000.0,6279210000.0,27500300000.0,129940000000.0,165217000000.0,29106200000.0,106900000000.0,91790400000.0,52461500000.0,20615200000.0,73426100000.0,83648900000.0,57178920.0,2221230000.0,13898400000.0,58204000000.0,74410000000.0,14747600000.0,48073300000.0,40122500000.0,26366200000.0,9482060000.0,34287500000.0,33296200000.0,350564706.2,2087340000.0,5533910000.0,32781100000.0,40874000000.0,7590940000.0,23608700000.0,25885300000.0,13781400000.0,6776570000.0,14988700000.0,19501600000.0,118531806.1,1247530000.0,4982060000.0,32550600000.0,38943300000.0,6043630000.0,26768800000.0,22988500000.0,10101500000.0,3729820000.0,15954800000.0,22798200000.0,10898100000.0,31907500000.0,93663900000.0,243586000000.0,385202000000.0,65416100000.0,220456000000.0,197631000000.0,151476000000.0,77410100000.0,187571000000.0,168310000000.0,87055.1,223617.6,1190411.3,5926104.2,7471730.1,1176739.7,4832347.4,4435941.2,2596715.5,942092.0,3035788.9,3698274.9
ivparm1,9.520000000000001e-07,4.1200000000000004e-07,6e-07,4.34e-07,-5.79e-06,2.4899999999999997e-07,7.03e-07,-1.09e-06,3.84e-07,-1.4599999999999998e-07,-7.02e-07,-3.11e-07,1.72e-06,-3.0200000000000003e-16,1.72e-15,1.1199999999999999e-15,-9.829999999999999e-15,5.769999999999999e-16,9.92e-16,1.6600000000000002e-15,4.51e-15,1.8e-15,-8.57e-16,-2.96e-15,-8.17e-16,-6.09e-17,3.96e-09,-5.420000000000001e-09,1.7600000000000001e-07,7.54e-08,-1.1000000000000001e-08,3.48e-08,2.65e-07,2.7600000000000004e-07,6.83e-08,1.16e-08,1.76e-08,2.05e-07,1.49e-07,5.1e-15,1.4400000000000001e-15,-1.09e-15,1.3300000000000001e-15,5.45e-15,2.62e-15,4.8e-15,2.79e-15,-8.23e-15,5.8e-15,3.44e-15,7.0700000000000005e-16,2.79e-15,8.49e-09,1.06e-07,-4.12e-08,3.6299999999999995e-07,1.15e-07,4.42e-08,5.24e-08,-1.3900000000000001e-07,6.900000000000001e-08,9.28e-08,1.3900000000000001e-07,-1.98e-07,4.7299999999999996e-07,-1.13e-10,-7.9e-10,3.55e-09,1.4099999999999999e-08,4.7599999999999996e-08,1.52e-09,5.52e-08,3.7400000000000004e-08,-4.89e-09,5.43e-09,-6.79e-10,1.81e-08,1.28e-08,-5.51e-16,3.93e-17,-2.89e-17,-5.990000000000001e-16,3.8600000000000004e-15,7.33e-16,-1.8300000000000002e-16,7.65e-16,-1.4400000000000001e-15,3.2399999999999998e-15,-6.480000000000001e-16,2.2899999999999997e-15,-1.63e-15,1271266.4,1987082.5,6422429.7,10906555.0,0.000175,2325057.5,6014831.4,11040656.1,7203753.5,1884351.8,8589588.1,9572121.9,11083966.9,50855155.1,253456637.0,555089211.7,825049802.7,1693640000.0,338687222.9,478762639.3,940834504.4,292904488.2,595577069.2,752800767.1,1062040000.0,5206668.8,212497468.6,479578502.9,767849245.4,1466120000.0,284980827.6,420858564.6,828690883.0,251292546.8,518240449.0,637431643.8,929849152.4,28098908.7,39377720.7,69264941.0,134473638.3,274430962.8,72621203.9,32323890.9,186255333.1,62504259.6,159276292.6,88175629.7,139305499.4,3622366.8,21662646.3,43724723.9,51484063.0,121151247.1,25647881.4,33012673.5,67135195.2,21638826.5,42776116.1,54016052.0,73864539.3,-131817006.2,-295878018.7,-615965953.5,-795384305.6,-1860400000.0,-389588517.2,-512377675.7,-1008340000.0,-329350606.4,-653499628.0,-852059121.9,-1141460000.0,500.4,1669.5,4173.8,2519.5,8942.8,1748.6,3087.9,5131.8,266.9,3830.5,3811.0,6927.3
2.year_inc#c.ivparm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.year_inc#c.ivparm1,-1.405,-2.0380000000000003,-0.7090000000000001,-0.0192,-4.171,-0.664,-1.916,-3.035,-0.9129999999999999,-0.9,-0.912,-1.136,-2.594,-1.13e-09,2.71e-05,0.000165,0.00040300000000000004,6.95e-05,0.00010700000000000001,3.79e-05,7.58e-05,4.6399999999999996e-05,7e-05,0.000145,6.22e-05,6.829999999999999e-05,-0.0606,1049.1,4020.6,3848.2,8917.8,1487.5,2866.9,5184.8,814.1,636.2,2119.2,3733.0,6616.2,-3.64e-09,0.00016299999999999998,8.46e-05,5.3500000000000006e-05,6.890000000000001e-05,5.07e-05,8.77e-05,7.25e-05,5.6000000000000006e-05,7.01e-05,-7.159999999999999e-05,6.500000000000001e-05,7.38e-05,-0.266,6281.4,2057.0,524.7,8862.9,713.0,6640.1,4966.6,980.9,641.6,-1048.1,3896.4,7169.1,-0.00496,-0.007259999999999999,-0.0111,2002.7,2002.7,97.19,663.3,1698.5,161.1,161.1,355.4,304.2,1744.4,-9.61e-09,-1.18e-05,-8.97e-05,0.000375,0.00013700000000000002,-1.53e-05,0.00014,0.00024700000000000004,0.000102,0.00018999999999999998,6.37e-05,-1.3800000000000002e-05,0.00017900000000000001,310585.4,2763661.7,9102920.0,21363197.7,-0.00025699999999999996,12623797.0,9372700.0,20865097.3,-1786903.5,177143.7,8037250.7,12695418.1,22723621.9,55971883.4,168485616.4,403523113.4,650403279.9,1281260000.0,255039763.7,429539048.8,738919664.3,164329132.4,324580265.9,542342198.4,861892966.6,14034358.9,144221654.9,359004950.6,669688347.7,1185960000.0,249216862.3,382610314.4,712852665.7,172033771.6,325203835.7,473106005.4,764708037.1,17257461.1,2804811.4,-19768468.1,16164145.5,13915619.8,24687018.6,35205209.8,3689326.8,-22058422.8,-52436941.3,10226293.1,11287024.1,3346629.5,9921593.9,17538957.8,26250628.0,57213730.4,6067497.7,22243581.5,37440528.1,332265.8,10263898.0,19773202.3,50813966.8,-157718101.5,-290594327.3,-553627545.5,-1222990000.0,-2238570000.0,-457396051.1,-783338514.8,-1207940000.0,-374653702.3,-655654254.1,-1030620000.0,-1406520000.0,1764.8,-1.858,5177.8,9353.1,16214.2,2957.5,6530.5,9104.0,1822.7,1640.8,7110.2,11434.0
6.year_inc#c.ivparm1,-7679.1,-17505.8,-18677.7,-26161.0,-70023.6,-8935.4,-33308.5,-37000.1,-8523.3,-2251.0,-12501.9,-33023.4,-52564.9,-1.27e-05,0.000204,0.00041500000000000006,0.00115,0.00017900000000000001,0.00021099999999999998,9.46e-05,0.000183,0.00018,0.00022200000000000003,0.000259,0.000175,0.000175,-582.6,7466.7,9297.8,3406.0,19587.9,2102.5,6210.5,10606.1,2697.1,1962.3,2121.8,8981.8,14788.3,-1.82e-05,0.00034700000000000003,0.000429,-0.00042,0.00011399999999999999,2.25e-05,0.000233,6.29e-05,7.809999999999999e-05,0.000133,-5.3700000000000004e-05,0.000173,0.000134,-1381.4,11405.5,7336.8,-12405.7,4955.2,-1722.9,14536.9,-712.3,-419.9,782.9,-4435.7,5667.6,7098.0,0.00031800000000000003,-0.0021100000000000003,-487.4,-1412.8,-1900.2,-592.1,-625.4,-1258.4,-662.9,-586.2,-567.2,-641.8,-645.2,2.99e-05,-0.00010400000000000001,-0.000396,-0.0006900000000000001,-0.00058,-0.000519,-0.000541,-0.000675,-0.0005549999999999999,-0.0008529999999999999,-0.000346,-0.000442,-0.000674,2259346.2,12325262.2,32074024.1,49407019.3,22158532.8,10388528.2,33209207.8,44719915.4,28637278.7,13863675.1,20773562.3,51325867.8,57019976.3,63921766.8,586459427.6,947858744.2,920089654.9,2517350000.0,439994413.3,881504858.2,1288730000.0,536923621.9,702774647.8,1228620000.0,1540430000.0,9309311.6,513431847.4,958951709.0,1276690000.0,2758890000.0,514312048.9,902425421.6,1465250000.0,601009671.2,820035702.0,1293640000.0,1643570000.0,14628414.9,4144949.3,13546753.0,-136770452.3,-105308490.7,-23847294.7,1225995.4,-83856960.7,-34797998.7,-54001505.0,-21451529.9,-46663197.3,2449719.3,35677413.0,16244385.1,-84697543.6,-30392994.8,-22030292.3,16880177.3,-30653509.9,-10038112.7,-21509514.1,260515.1,1675410.2,-275351804.8,-193704068.2,-1345060000.0,-2567960000.0,-4377280000.0,-1037140000.0,-1772840000.0,-2319650000.0,-876622176.7,-1438890000.0,-2057630000.0,-2463520000.0,2281.9,4847.9,15818.5,8840.5,31709.1,5505.5,16182.2,12343.9,8570.6,3625.5,19365.2,17633.0
8.year_inc#c.ivparm1,-20614.9,-55939.2,-69474.2,-88707.6,-234735.9,-28154.2,-114578.8,-117797.8,-31362.5,-12022.3,-39281.0,-116938.1,-175219.2,-2.72e-05,8.39e-05,0.000542,0.0011300000000000001,6.23e-05,1.88e-05,0.000135,5.720000000000001e-05,-5.15e-05,-9.3e-06,-0.000113,6.69e-05,9.2e-05,-1280.7,1556.6,9083.9,-14371.8,-5012.0,-2656.8,6581.2,-2845.6,-3537.8,-1110.9,-7135.7,-2166.4,1182.5,-3.8299999999999996e-05,0.000678,0.000791,-0.000285,0.000195,-1.86e-05,0.0003,0.00014099999999999998,2.71e-05,0.00031800000000000003,-4.14e-05,0.000258,0.00026000000000000003,-3313.6,19131.4,6872.5,-30867.6,-8177.2,-6850.4,11216.5,-6598.5,-6434.3,599.1,-12096.7,-1578.7,5107.6,-0.0217,135.6,-303.0,-4857.5,-5024.9,-1533.6,699.1,-5101.2,-1279.7,-1070.9,-1017.4,76.27,-2211.6,4.4200000000000004e-05,9.2e-05,-0.000314,-0.000462,-0.000573,-0.0008470000000000001,-5.18e-05,-0.0011,-0.000691,-0.00122,-0.000171,5.8200000000000005e-05,-0.000544,2029437.0,11674634.7,41096100.7,28717345.4,84546740.9,6480427.2,65332906.3,41657717.9,14407824.5,12011812.1,2044948.0,41861099.4,62630565.5,87138891.4,608322052.8,1242130000.0,985868574.9,2925990000.0,511661574.0,1440730000.0,1409210000.0,627234140.3,649326081.7,1516780000.0,1787090000.0,1414519.5,572968235.3,1207220000.0,1588130000.0,3371380000.0,604086941.2,1388100000.0,1785990000.0,718310887.7,897122104.0,1585400000.0,2048990000.0,40505076.3,8894666.2,-74263446.3,-318047673.0,-346127130.9,-85787745.7,13102554.7,-322879421.2,-77064310.4,-183325666.6,-23247709.7,-183275074.7,4324268.4,26120176.0,34572185.1,-177882969.2,-112668080.9,-35069928.2,51245997.3,-103839653.3,-16464834.6,-67183299.4,-8828427.6,-61133318.1,-470781798.7,-825438426.9,-2428690000.0,-5084460000.0,-8811580000.0,-1641000000.0,-3010030000.0,-4594840000.0,-1826290000.0,-2507020000.0,-4216750000.0,-5344290000.0,61.88,8521.8,30843.1,-7441.4,32206.6,-795.3,34830.8,6155.6,5761.7,-3942.8,26051.0,27240.2
10.year_inc#c.ivparm1,-21559.1,-102479.6,-149939.3,-176703.7,-450681.7,-51104.7,-227221.2,-228492.9,-55265.2,-24375.9,-74725.1,-222188.8,-344311.8,-6.91e-06,0.000202,0.000567,0.0006450000000000001,-7.74e-05,-9.8e-05,0.00013700000000000002,-3.3100000000000005e-05,-0.000452,-0.000128,-0.0007480000000000001,-0.000129,2.61e-07,-505.4,4423.7,2931.0,-43979.0,-37129.7,-6990.8,2281.8,-16423.8,-14065.1,-3550.0,-21976.9,-20705.9,-16073.8,-5.3700000000000004e-05,0.00043200000000000004,0.0011,0.0005610000000000001,0.000126,0.000314,0.000196,4.7799999999999996e-05,0.000181,2.4e-05,7.94e-05,0.000217,7.190000000000001e-05,-4027.5,3247.6,-1462.1,-48068.4,-50310.4,-7361.9,-9967.7,-29607.9,-8605.1,-5167.5,-20458.0,-20702.6,-34343.4,-0.00145,112.0,-430.5,-12322.4,-12641.0,-2817.7,-2933.2,-9302.1,-215.0,-612.5,-2206.6,-3338.9,-9608.2,7.82e-06,2.07e-05,-0.000334,-0.000644,-0.0010199999999999999,-0.00139,-0.00105,-0.00156,0.00037,-0.000373,-6.74e-05,-0.000389,-0.0015300000000000001,3681359.7,14532262.9,82263013.5,26940741.7,149580622.7,14293203.2,87906857.7,70256407.1,18334718.1,14002191.4,14081280.1,57172338.6,94800824.4,138681570.1,975700524.6,1729260000.0,819884722.4,3662460000.0,690859152.1,1899330000.0,1749280000.0,883087705.0,760992588.2,1913180000.0,2088510000.0,24437652.5,872858446.1,1746420000.0,1865370000.0,4509050000.0,817874721.2,2045340000.0,2356230000.0,1001860000.0,1075600000.0,2152810000.0,2689320000.0,68606510.6,44369464.6,-74717839.2,-579383595.4,-541666138.4,-79728145.5,-91005923.7,-430722441.9,-54969599.5,-234368092.9,-110943696.6,-406968393.4,6920450.7,50220734.8,30523665.1,-347440919.8,-259862097.9,-43480004.1,-23584141.3,-188646083.8,-23689695.5,-88986766.8,-71216014.1,-192692398.3,-463164781.6,-1571530000.0,-3991340000.0,-8921430000.0,-14947600000.0,-2763700000.0,-4808240000.0,-7399300000.0,-3640160000.0,-4851340000.0,-7548320000.0,-8543760000.0,4435.9,14305.7,26676.7,-22314.6,23024.0,4212.1,22471.0,512.6,-9170.7,-7045.2,22511.4,27982.7
12.year_inc#c.ivparm1,-29387.0,-143664.6,-242342.5,-289005.0,-704399.1,-79323.7,-374644.3,-348771.9,-89161.4,-37294.3,-107463.9,-355627.2,-535914.0,-2.3800000000000003e-05,0.000241,0.00112,0.0008759999999999999,-0.00011,9.520000000000001e-05,3.66e-05,-0.00011399999999999999,-0.000156,-1.56e-05,-0.00043099999999999996,-0.00010800000000000001,-0.00014099999999999998,-1258.5,4464.9,10940.3,-72935.8,-58789.1,-7326.9,-12814.2,-30609.2,-11206.9,-3588.5,-21438.1,-28179.9,-40255.3,-6.04e-05,0.00039,0.0009550000000000001,0.0008869999999999999,-4.0600000000000004e-05,-0.000149,6.500000000000001e-05,-7.11e-05,-0.000425,-5.9499999999999996e-05,-0.000341,-2.89e-06,3.8e-05,-5060.1,-3751.4,-25706.6,-78259.3,-112777.4,-21084.2,-38202.6,-56541.4,-29656.0,-9038.5,-37092.7,-56236.0,-62037.2,-0.0171,882.1,164.0,-19393.8,-18347.8,162.4,-7623.8,-11370.4,481.2,969.2,-1355.4,-6977.4,-18991.3,1.82e-05,0.0006309999999999999,-0.000151,-0.000752,-0.00132,0.00044699999999999997,-0.0017100000000000001,-0.00147,0.000533,0.00116,0.000229,-0.0011,-0.00262,1396571.6,47974497.6,151508304.6,-69632603.7,210798207.6,24517471.9,41879627.4,30416839.0,44412437.6,11565594.8,25072993.9,100953186.7,62440116.2,146646063.8,974292754.8,2469250000.0,387883340.5,3979400000.0,1010790000.0,1950890000.0,1888480000.0,1072620000.0,924229903.8,2090910000.0,1895980000.0,26087115.9,880287058.6,2327140000.0,2118110000.0,5352910000.0,1095260000.0,2319930000.0,2825900000.0,1165970000.0,1265220000.0,2527010000.0,3091680000.0,53925260.2,21631091.5,-62741548.8,-854770368.4,-841496736.3,-75175709.2,-179801522.9,-666703759.2,-25124426.3,-308688041.6,-174792977.1,-741196600.8,7730651.5,43348815.9,94071345.7,-643832365.2,-498573769.3,-16189631.5,-131394891.3,-338043527.2,-4967426.1,-97887531.2,-160530242.1,-477416711.7,-562004939.1,-1796470000.0,-4890850000.0,-12519000000.0,-19770700000.0,-3382450000.0,-7629190000.0,-9792870000.0,-4265350000.0,-5276880000.0,-9977840000.0,-12122900000.0,3779.5,29459.8,53783.5,-70421.2,16522.0,6863.7,-3495.5,-24591.9,29277.1,18538.2,41114.0,-19618.8
